Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members,Top GO Terms,Top GO Term p-values,Top GO FDRs,Top GO Term Fold Enrichments
1314,5,0.5194,5.194,4092.0,0.0012640000000000001,0.996692,CHAD DGKZ GAST GUCY2D TMEM88,positive regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity|negative regulation of bone trabecula formation|regulation of bone trabecula formation|regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity|receptor guanylyl cyclase signaling pathway,0.0004854|0.000728|0.000728|0.001213|0.002667,1|1|1|1|1,4119|2060|2060|1030|411.9
1315,4,0.5655,3.3930000000000002,3215.0,0.001052,0.9929309999999999,CHCHD10 MAP7D1 NINL NKX3-2,mitochondrial nucleoid organization|nucleoid organization|positive regulation of mitochondrial transcription|mitochondria-nucleus signaling pathway|positive regulation of cristae formation,0.0003883|0.0003883|0.0005825|0.0005825|0.0007766,1|1|1|1|1,5149|5149|2574|2574|1716
1316,4,0.5152,3.091,3142.0,0.0009803,0.9929309999999999,ARHGAP33 CHCHD5 GPR45 GRAMD1A,cellular response to cholesterol|cellular response to sterol|response to cholesterol|response to sterol|regulation of dendritic spine morphogenesis,0.003491|0.004459|0.005426|0.006393|0.008903,1|1|1|1|1,302.9|234|190.7|160.9|114.4
1317,16,0.5068,60.81,13310.0,0.004539,0.999999,C8orf44 CA1 CA13 CA2 CA3 CHCHD7 CHMP4C CNGB3 CPA6 CYP7A1 MCMDC2 NSMAF PMP2 SGK3 SNX16 TRIM55,one-carbon metabolic process|bicarbonate transport|organic anion transport|ion transport|organic substance transport,2.934e-08|3.874e-08|4.791e-06|9.289e-05|0.000701,0.0004628|0.0003056|0.02519|0.3663|1,132|122.6|18.93|4.021|4.152
1318,6,0.5132,7.6979999999999995,4885.0,0.00157,0.998474,CEP170B CHGA GPR68 MTRF1 SERPINA4 TFR2,regulation of peptide hormone secretion|regulation of hormone secretion|regulation of peptide secretion|regulation of hormone levels|positive regulation of peptide hormone secretion,2.51e-05|4.769e-05|7.04e-05|0.0003285|0.0003881,0.3959|0.3761|0.3702|1|1,46.39|37.31|32.69|19.36|66.01
1319,5,0.5018,5.018,3866.0,0.0012929999999999999,0.996692,CHI3L1 FAM129A ITLN1 SIGLEC8 TNFSF4,cytokine production|positive regulation of interleukin-4-dependent isotype switching to IgE isotypes|regulation of interleukin-4-dependent isotype switching to IgE isotypes|response to nitrogen dioxide|T-helper 2 cell activation,0.0001913|0.0004854|0.0004854|0.0004854|0.0004854,1|1|1|1|1,92.56|4119|4119|4119|4119
1320,13,0.5239,40.87,8985.0,0.004515,0.999993,HERPUD1 IKBKB IKZF3 IRF4 MEF2C NFKB1 POU2AF1 PRDM1 RELA RELB SMAD7 TCF3 ZNF296,"regulation of transcription by RNA polymerase II|positive regulation of transcription by RNA polymerase II|positive regulation of macromolecule metabolic process|regulation of transcription, DNA-templated|regulation of nucleic acid-templated transcription",2.458e-11|3.973e-10|9.205e-10|1.04e-09|1.044e-09,3.878e-07|3.133e-06|4.84e-06|4.103e-06|3.294e-06,7.395|12.2|5.574|5.521|5.519
1321,26,0.5012,162.9,19380.0,0.008315000000000001,1.0,CD1B CD1E CTSK EFNA4 FAM189B FCGR2B FCGR3A FCRL3 FMO2 GBA ITLN1 ITLN2 KCNJ10 LCE3E OR10J5 OR6K6 OR6N1 OR6N2 PGLYRP3 S100A12 S100A2 S100A9 SLAMF7 TNN XCL1 YY1AP1,regulation of T cell mediated cytotoxicity|antimicrobial humoral response|regulation of T cell mediated immunity|regulation of leukocyte mediated cytotoxicity|positive regulation of T cell mediated cytotoxicity,2.521e-07|1.915e-06|3.801e-06|3.989e-06|9.679e-06,0.003976|0.0151|0.01998|0.01573|0.03054,80.29|24.45|39.12|38.62|78.91
1322,5,0.5088,5.088,4047.0,0.001253,0.996692,C12orf40 CHKB CPNE8 PAK5 PLPPR3,memory|stress-activated protein kinase signaling cascade|learning|phosphate-containing compound metabolic process|phosphorus metabolic process,0.0004726|0.0005478|0.0007146|0.0009479|0.001,1|1|1|1|1,59.7|55.36|48.35|7.204|7.103
1323,5,0.51,5.1,4161.0,0.001221,0.996692,CHML KLK3 NCKAP5L TECTB TERB2,zymogen activation|Factor XII activation|antibacterial peptide production|antimicrobial peptide production|protein processing,8.263e-05|0.0008735|0.0008735|0.0008735|0.001076,1|1|1|1|1,146.1|1716|1716|1716|39.23
1324,11,0.5066,27.86,6934.0,0.00399,0.999969,CHMP1B CHMP3 CHMP4B CHMP5 IST1 STAMBP USP8 VPS36 VPS4A VPS4B VTA1,multivesicular body assembly|multivesicular body organization|endosome organization|cytoskeleton-dependent cytokinesis|cytokinesis,6.309e-24|8.14e-24|1.156e-23|8.895e-20|2.442e-19,9.952e-20|6.42e-20|6.076e-20|3.508e-16|7.704e-16,561.7|543.6|243.2|175.5|156
1325,5,0.5026,5.026,4143.0,0.001209,0.996692,CHN1 CHRM1 MYO1A OPA3 RMDN3,phospholipase C-activating G protein-coupled acetylcholine receptor signaling pathway|saliva secretion|adenylate cyclase-inhibiting G protein-coupled acetylcholine receptor signaling pathway|nervous system process|microvillus assembly,0.0009706|0.001456|0.002183|0.002724|0.00291,1|1|1|1|1,1373|823.8|514.9|8.954|374.5
1326,5,0.5046,5.046,3989.0,0.00126,0.996692,CHPF ETV3 HOXC6 OR1N2 UBXN2A,response to granulocyte macrophage colony-stimulating factor|cellular response to granulocyte macrophage colony-stimulating factor stimulus|chondroitin sulfate biosynthetic process|chondroitin sulfate proteoglycan biosynthetic process|chondroitin sulfate metabolic process,0.00291|0.00291|0.006295|0.007502|0.009431,1|1|1|1|1,374.5|374.5|164.8|137.3|108.4
1327,4,0.5114,3.068,2885.0,0.00106,0.9929309999999999,CCT4 CHPF2 RANBP3 XPO1,protein export from nucleus|nuclear export|RNA localization|nucleocytoplasmic transport|nuclear transport,0.0003299|0.0003925|0.0006963|0.0009436|0.0009653,1|1|1|1|1,67.75|62.03|46.39|39.76|39.3
1328,5,0.5193,5.193,3733.0,0.001385,0.996692,CHRD HCLS1 SERPINI1 WIZ ZNF644,BMP signaling pathway involved in spinal cord dorsal/ventral patterning|positive regulation of nuclear cell cycle DNA replication|positive regulation of granulocyte differentiation|floor plate development|positive regulation of DNA-dependent DNA replication,0.0004854|0.001698|0.002183|0.002425|0.003152,1|1|1|1|1,4119|686.5|514.9|457.7|343.3
1329,6,0.5072,7.608,4758.0,0.001593,0.998474,BTNL8 CHRM3 NSG2 RUFY1 ZNF454 ZNF879,cellular response to dopamine|response to dopamine|cellular response to catecholamine stimulus|cellular response to monoamine stimulus|response to catecholamine,0.0002381|0.0002438|0.0003386|0.0003386|0.0003665,1|1|1|1|1,84.75|83.72|70.77|70.77|67.97
1330,4,0.5188,3.113,3253.0,0.0009537,0.9929309999999999,CHRM5 KRTAP1-4 PIK3CG PLAG1,natural killer cell chemotaxis|negative regulation of cardiac muscle contraction|negative regulation of triglyceride catabolic process|regulation of phosphatidylinositol dephosphorylation|neutrophil extravasation,0.0007766|0.0009706|0.001165|0.001359|0.001359,1|1|1|1|1,1716|1287|1030|858.1|858.1
1331,4,0.5786,3.472,3219.0,0.001075,0.9929309999999999,CHRNA1 GALNT5 KLHDC9 RAB17,immunoglobulin transcytosis in epithelial cells mediated by polymeric immunoglobulin receptor|immunoglobulin transcytosis in epithelial cells|skeletal muscle tissue growth|filopodium assembly|transcytosis,0.0005825|0.0007766|0.0007766|0.004072|0.004266,1|1|1|1|1,2574|1716|1716|257.4|245.2
1332,4,0.5302,3.181,3043.0,0.001041,0.9929309999999999,CDH26 CHRNA10 GPR21 PLA2G5,positive regulation of phagosome maturation|positive regulation of antifungal innate immune response|positive regulation of opsonization|positive regulation of immune complex clearance by monocytes and macrophages|regulation of antifungal innate immune response,0.0003883|0.0003883|0.0005825|0.0005825|0.0005825,1|1|1|1|1,5149|5149|2574|2574|2574
1333,4,0.5217,3.13,3193.0,0.0009771,0.9929309999999999,CHRNA3 OR4K5 RABL2A TTC26,"synaptic transmission involved in micturition|regulation of acetylcholine secretion, neurotransmission|intraciliary anterograde transport|manchette assembly|micturition",0.0007766|0.0007766|0.0007766|0.0009706|0.001359,1|1|1|1|1,1716|1716|1716|1287|858.1
1334,4,0.5475,3.285,3226.0,0.001015,0.9929309999999999,CHRNA4 ELFN1 FSCN1 FSCN3,actin filament bundle assembly|actin filament bundle organization|establishment or maintenance of cell polarity|microspike assembly|actin filament organization,4.987e-05|5.502e-05|0.0005391|0.0009706|0.001024,0.7867|0.4339|1|1|1,177.5|168.8|52.81|1287|38.14
1335,4,0.5736,3.4419999999999997,3180.0,0.001078,0.9929309999999999,CHRNA5 EBNA1BP2 HLA-DOA RPF1,ribosomal large subunit biogenesis|ganglion mother cell fate determination|negative regulation of antigen processing and presentation of peptide antigen via MHC class II|negative regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II|regulation of antigen processing and presentation of peptide antigen via MHC class II,0.0001264|0.000728|0.000728|0.0009706|0.001213,1|1|1|1|1,114.4|2060|2060|1373|1030
1336,4,0.5562,3.3369999999999997,3134.0,0.0010609999999999999,0.9929309999999999,CHRNB2 FCER1A RXFP4 TNN,regulation of behavior|lateral geniculate nucleus development|negative regulation of canonical Wnt signaling pathway involved in osteoblast differentiation|regulation of canonical Wnt signaling pathway involved in osteoblast differentiation|synaptic transmission involved in micturition,6.8e-05|0.0003883|0.0003883|0.0003883|0.0007766,1|1|1|1|1,151.4|5149|5149|5149|1716
1337,5,0.5229,5.229,4118.0,0.001265,0.996692,ACSM6 CHRNB4 CIB2 NRG2 RAB32,synaptic transmission involved in micturition|melanosome assembly|micturition|pigment granule maturation|endosome to pigment granule transport,0.0009706|0.001456|0.001698|0.002667|0.002667,1|1|1|1|1,1373|823.8|686.5|411.9|411.9
1338,5,0.5517,5.517,4227.0,0.0013,0.996692,CHST1 FOXH1 GRINA HCK IFI27L2,mesoderm development|leukocyte migration involved in immune response|respiratory burst after phagocytosis|nodal signaling pathway involved in determination of left/right asymmetry|nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry,0.0003438|0.000728|0.0009706|0.0009706|0.0009706,1|1|1|1|1,68.65|2060|1373|1373|1373
1339,5,0.5255,5.255,4103.0,0.001276,0.996692,CHST10 GPRC5C PLEK2 STK39 ZACN,negative regulation of creatine transmembrane transporter activity|regulation of creatine transmembrane transporter activity|negative regulation of pancreatic juice secretion|chemokine (C-X-C motif) ligand 12 signaling pathway|maintenance of lens transparency,0.000728|0.000728|0.0009706|0.001213|0.001213,1|1|1|1|1,2060|2060|1373|1030|1030
1340,4,0.5769,3.4610000000000003,3081.0,0.001119,0.9929309999999999,CHST13 FAM162B PRPF38B RET,posterior midgut development|positive regulation of metanephric glomerulus development|regulation of metanephric glomerulus development|positive regulation of metanephros development|positive regulation of glomerulus development,0.0005825|0.0005825|0.0005825|0.0005825|0.0007766,1|1|1|1|1,2574|2574|2574|2574|1716
1341,4,0.5453,3.272,3177.0,0.001026,0.9929309999999999,AMOTL1 CHST4 LYPD6 PRSS23,establishment of cell polarity involved in ameboidal cell migration|protein sulfation|N-acetylglucosamine metabolic process|sulfation|glucosamine-containing compound metabolic process,0.0007766|0.001747|0.003878|0.004846|0.005233,1|1|1|1|1,1716|643.6|271|214.5|198
1342,5,0.5527,5.527,4159.0,0.001324,0.996692,CHST8 HOXD10 HOXD11 HOXD8 HOXD9,regionalization|pattern specification process|peripheral nervous system neuron development|peripheral nervous system neuron differentiation|anterior/posterior pattern specification,2.894e-07|8.954e-07|4.284e-06|4.284e-06|1.029e-05,0.004565|0.007062|0.02253|0.01689|0.03246,51.81|38.95|686.5|686.5|59.7
1343,12,0.5159,34.05,9725.0,0.003481,0.999986,C1orf123 CLCA4 FAM69A GBP5 GBP6 GNAT2 IFI44 IFI44L KCNA10 TMEM56 TYW3 ZNF326,interleukin-18 production|cellular response to interferon-gamma|protein homooligomerization|response to interferon-gamma|interleukin-1 beta production,0.001067|0.003147|0.004049|0.004093|0.004263,1|1|1|1|1,1872|23.7|20.8|20.69|267.5
1344,12,0.5073,33.48,8217.0,0.004046,0.999986,CIAO1 CIAO2B CIAO3 CIAPIN1 FXN LYRM4 NDOR1 NFS1 NUBP2 SOD1 TIMM10 TIMM9,metallo-sulfur cluster assembly|iron-sulfur cluster assembly|sulfur compound metabolic process|cellular component organization|cellular component organization or biogenesis,3.337e-24|3.337e-24|2.515e-16|2.386e-07|3.765e-07,5.265e-20|2.632e-20|1.322e-12|0.000941|0.001188,671.6|671.6|46.51|3.566|3.433
1345,5,0.5065,5.065,3938.0,0.001281,0.996692,BAIAP2 CIB4 MAFG PYCR1 SLC25A10,"modification of synaptic structure, modulating synaptic transmission|oxaloacetate(2-) transmembrane transport|malate transmembrane transport|malate transport|oxaloacetate transport",0.0004854|0.001213|0.001213|0.001213|0.001213,1|1|1|1|1,4119|1030|1030|1030|1030
1346,4,0.5662,3.397,3468.0,0.0009765,0.9929309999999999,C3orf20 CAMKV CIDEC ELF2,regulation of modification of postsynaptic structure|regulation of modification of synaptic structure|regulation of B cell receptor signaling pathway|lipid droplet organization|execution phase of apoptosis,0.001941|0.002716|0.00504|0.005426|0.0116,1|1|1|1|1,572.1|396.1|205.9|190.7|87.27
1347,4,0.5238,3.1430000000000002,3121.0,0.001003,0.9929309999999999,CIPC CYP4F22 NGB OR52K2,oxygen transport|negative regulation of circadian rhythm|gas transport|ceramide biosynthetic process|ceramide metabolic process,0.00291|0.003104|0.003878|0.01064|0.01813,1|1|1|1|1,367.8|343.2|271|95.35|55.36
1348,4,0.5459,3.275,3160.0,0.001033,0.9929309999999999,C1orf226 CIRBP MUM1 SELENOK,protein acylation|positive regulation of gene expression|respiratory burst after phagocytosis|regulation of T cell activation|respiratory burst involved in defense response,0.0004454|0.0005449|0.0007766|0.001539|0.001553,1|1|1|1|1,58.18|14.41|1716|31.02|735.5
1349,4,0.5696,3.418,3516.0,0.0009689,0.9929309999999999,BAALC CISD1 FLRT3 PENK,"general adaptation syndrome, behavioral process|proepicardium cell migration involved in pericardium morphogenesis|general adaptation syndrome|synaptic signaling via neuropeptide|positive regulation of behavioral fear response",0.0003883|0.0003883|0.0005825|0.0005825|0.001553,1|1|1|1|1,5149|5149|2574|2574|735.5
1350,4,0.5365,3.219,3276.0,0.0009793,0.9929309999999999,CISD2 MTMR7 SIX4 SLC35G3,skeletal muscle fiber differentiation|olfactory placode morphogenesis|olfactory placode development|regulation of branch elongation involved in ureteric bud branching|olfactory placode formation,0.0005825|0.0007766|0.0007766|0.0007766|0.0007766,1|1|1|1|1,2574|1716|1716|1716|1716
1351,4,0.5843,3.5060000000000002,3179.0,0.001099,0.9929309999999999,CIZ1 GPR35 LMAN1 MLYCD,malonyl-CoA catabolic process|negative regulation of neuronal action potential|positive regulation of DNA-dependent DNA replication initiation|malonyl-CoA metabolic process|regulation of neuronal action potential,0.0003883|0.0003883|0.0005825|0.0007766|0.001165,1|1|1|1|1,5149|5149|2574|1716|1030
1352,4,0.5633,3.38,3014.0,0.001117,0.9929309999999999,CKAP2 MADD NUSAP1 SLC18B1,mitotic cytokinesis|cytoskeleton-dependent cytokinesis|cytokinesis|regulation of Rab protein signal transduction|cell division,6.8e-05|0.0001336|0.0001684|0.001553|0.003335,1|1|0.8853|1|1,151.4|107.3|95.35|735.5|20.93
1353,8,0.5439,15.23,5397.0,0.002806,0.9996790000000001,ASPM CDK5RAP2 CKAP2L HMMR KIFC1 NDE1 PCNT TUBB4B,regulation of G2/M transition of mitotic cell cycle|regulation of cell cycle G2/M phase transition|microtubule cytoskeleton organization|organelle localization|ciliary basal body-plasma membrane docking,5.461e-09|7.923e-09|1.192e-08|1.966e-08|3.459e-08,8.615e-05|6.249e-05|6.266e-05|7.753e-05|0.0001091,63.41|58.78|27.29|25.08|108.4
1354,4,0.595,3.57,3384.0,0.001051,0.9929309999999999,CKAP4 SLC16A8 SLC30A2 ZBTB8B,positive regulation of sequestering of zinc ion|regulation of sequestering of zinc ion|lactate transmembrane transport|lactate transport|zinc ion transmembrane transport,0.0003883|0.001165|0.001553|0.001553|0.004846,1|1|1|1|1,5149|1030|735.5|735.5|214.5
1355,5,0.524,5.24,4088.0,0.001277,0.996692,CKB HTR3E IGFBP6 RETREG1 UCHL1,sensory perception of pain|axon target recognition|phosphocreatine metabolic process|phosphagen metabolic process|phosphagen biosynthetic process,0.0001995|0.001165|0.001456|0.001456|0.001456,1|1|1|1|1,92.77|1144|858.1|858.1|858.1
1356,4,0.5371,3.222,3166.0,0.0010140000000000001,0.9929309999999999,CKMT2 NAB1 OR10G8 OR10S1,phosphocreatine metabolic process|phosphagen metabolic process|phosphagen biosynthetic process|phosphocreatine biosynthetic process|creatine metabolic process,0.0009706|0.0009706|0.0009706|0.0009706|0.001553,1|1|1|1|1,1287|1287|1287|1287|735.5
1357,30,0.4854,211.1,23750.0,0.008789,1.0,AKR7A3 AMY2A CASQ2 CD101 CLCA4 CYB561D1 FAM19A3 FAM69A GBP5 GBP6 GNAI3 GNAT2 GPR61 GSTM2 GSTM3 GSTM4 GSTM5 HAO2 HSD3B1 HSD3B2 IFI44 INKA2 KCNA10 MCOLN3 MOV10 PPM1J RHOC SLC22A15 TMEM56 UBL4B,glutathione derivative biosynthetic process|glutathione derivative metabolic process|nitrobenzene metabolic process|xenobiotic catabolic process|glutathione metabolic process,4.612e-08|4.612e-08|8.715e-08|1.124e-06|2.558e-06,0.0007275|0.0003638|0.0004583|0.004434|0.00807,129.1|129.1|532.6|177.5|43.7
1358,16,0.5105,61.25,12480.0,0.004873,0.999999,A2M C3AR1 CLEC2B CLEC4D CLEC6A GALNT8 GYS2 KCNA1 KCNA5 KCNA6 KLRC1 PKP2 PRB4 SLCO1B3 SLCO1C1 TAS2R20,action potential|bundle of His cell to Purkinje myocyte communication|regulation of innate immune response|sodium-independent organic anion transport|cell communication by electrical coupling,5.086e-05|5.897e-05|8.53e-05|8.582e-05|0.0001293,0.8023|0.4651|0.4485|0.3384|0.408,41.97|198|16.5|160.9|128.7
1359,5,0.533,5.33,3989.0,0.0013310000000000002,0.996692,CELA2B CLCNKB CYP4A22 CYP4Z1 HTR6,lauric acid metabolic process|lipid hydroxylation|medium-chain fatty acid metabolic process|linoleic acid metabolic process|G protein-coupled serotonin receptor signaling pathway,0.000728|0.00194|0.003636|0.005329|0.008467,1|1|1|1|1,2060|588.4|294.2|196.1|121.1
1360,9,0.5339,19.22,5891.0,0.003242,0.9998530000000001,CERS2 CERS6 ELOVL1 FASN HSD17B12 SPTLC2 SPTSSA TECR TMEM189,lipid biosynthetic process|cellular lipid metabolic process|amide biosynthetic process|lipid metabolic process|ceramide biosynthetic process,1.578e-14|1.248e-12|1.753e-12|9.436e-12|2.022e-11,2.489e-10|9.843e-09|9.216e-09|3.721e-08|6.378e-08,34.44|21.12|34.67|16.85|211.9
1361,11,0.5066,27.86,6961.0,0.003975,0.999969,BSG GPI HK2 PFKP PGAM1 PGD PGP PKM SLC2A1 TPI1 VDAC1,pyruvate metabolic process|NADH regeneration|glucose catabolic process to pyruvate|canonical glycolysis|glycolytic process through glucose-6-phosphate,1.278e-17|9.565e-15|9.565e-15|9.565e-15|1.161e-14,2.016e-13|7.544e-11|5.029e-11|3.772e-11|3.663e-11,199|381.4|381.4|381.4|367.8
1362,4,0.541,3.2460000000000004,3197.0,0.0010119999999999999,0.9929309999999999,CLDN11 COX7B2 NUGGC SMR3B,regulation of nuclear cell cycle DNA replication|calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules|regulation of sensory perception of pain|regulation of sensory perception|regulation of DNA-dependent DNA replication,0.00291|0.004266|0.007938|0.008131|0.009675,1|1|1|1|1,367.8|245.2|128.7|125.6|105.1
